0	777	1
0	802	1
0	777	1
0	802	1
1	4	1
1	19	1
1	25	1
1	26	1
1	32	1
1	41	1
1	67	1
1	71	1
1	93	1
1	116	1
1	137	1
1	214	1
1	230	1
1	265	1
1	291	1
1	314	1
1	413	1
1	451	1
1	504	1
1	509	1
1	532	1
1	561	1
1	567	1
1	594	1
1	663	1
1	682	1
1	761	1
1	784	1
1	785	1
1	791	1
1	794	1
1	799	1
1	805	1
1	817	1
1	822	1
1	825	1
1	834	1
1	841	1
1	846	1
1	851	1
1	4	1
1	19	1
1	25	1
1	26	1
1	32	1
1	41	1
1	67	1
1	71	1
1	93	1
1	116	1
1	137	1
1	214	1
1	230	1
1	265	1
1	291	1
1	314	1
1	413	1
1	451	1
1	504	1
1	509	1
1	532	1
1	561	1
1	567	1
1	594	1
1	663	1
1	682	1
1	761	1
1	784	1
1	785	1
1	791	1
1	794	1
1	799	1
1	805	1
1	817	1
1	822	1
1	825	1
1	834	1
1	841	1
1	846	1
1	851	1
2	698	1
2	698	1
3	493	1
3	627	1
3	831	1
3	493	1
3	627	1
3	831	1
4	1	1
4	11	1
4	15	1
4	19	1
4	20	1
4	25	1
4	26	1
4	41	1
4	66	1
4	67	1
4	90	1
4	93	1
4	175	1
4	194	1
4	280	1
4	291	1
4	297	1
4	370	1
4	461	1
4	796	1
4	1	1
4	11	1
4	15	1
4	19	1
4	20	1
4	25	1
4	26	1
4	41	1
4	66	1
4	67	1
4	90	1
4	93	1
4	175	1
4	194	1
4	280	1
4	291	1
4	297	1
4	370	1
4	461	1
4	796	1
5	70	1
5	94	1
5	130	1
5	209	1
5	240	1
5	273	1
5	282	1
5	418	1
5	426	1
5	441	1
5	457	1
5	515	1
5	528	1
5	584	1
5	585	1
5	594	1
5	597	1
5	663	1
5	822	1
5	841	1
5	70	1
5	94	1
5	130	1
5	209	1
5	240	1
5	273	1
5	282	1
5	418	1
5	426	1
5	441	1
5	457	1
5	515	1
5	528	1
5	584	1
5	585	1
5	594	1
5	597	1
5	663	1
5	822	1
5	841	1
6	323	1
6	848	1
6	323	1
6	848	1
7	77	1
7	77	1
8	24	1
8	49	1
8	151	1
8	170	1
8	263	1
8	303	1
8	358	1
8	385	1
8	642	1
8	656	1
8	714	1
8	733	1
8	823	1
8	828	1
8	835	1
8	836	1
8	847	1
8	24	1
8	49	1
8	151	1
8	170	1
8	263	1
8	303	1
8	358	1
8	385	1
8	642	1
8	656	1
8	714	1
8	733	1
8	823	1
8	828	1
8	835	1
8	836	1
8	847	1
9	18	1
9	42	1
9	201	1
9	259	1
9	307	1
9	644	1
9	853	1
9	18	1
9	42	1
9	201	1
9	259	1
9	307	1
9	644	1
9	853	1
10	25	1
10	41	1
10	145	1
10	212	1
10	550	1
10	594	1
10	822	1
10	25	1
10	41	1
10	145	1
10	212	1
10	550	1
10	594	1
10	822	1
11	4	1
11	19	1
11	20	1
11	25	1
11	66	1
11	67	1
11	90	1
11	93	1
11	159	1
11	175	1
11	194	1
11	280	1
11	291	1
11	297	1
11	370	1
11	461	1
11	736	1
11	796	1
11	4	1
11	19	1
11	20	1
11	25	1
11	66	1
11	67	1
11	90	1
11	93	1
11	159	1
11	175	1
11	194	1
11	280	1
11	291	1
11	297	1
11	370	1
11	461	1
11	736	1
11	796	1
12	109	1
12	453	1
12	502	1
12	579	1
12	109	1
12	453	1
12	502	1
12	579	1
13	55	1
13	199	1
13	704	1
13	730	1
13	55	1
13	199	1
13	704	1
13	730	1
14	806	1
14	854	1
14	806	1
14	854	1
15	4	1
15	257	1
15	748	1
15	833	1
15	4	1
15	257	1
15	748	1
15	833	1
16	486	1
16	719	1
16	486	1
16	719	1
17	59	1
17	293	1
17	415	1
17	707	1
17	59	1
17	293	1
17	415	1
17	707	1
18	9	1
18	42	1
18	191	1
18	201	1
18	259	1
18	307	1
18	357	1
18	577	1
18	579	1
18	644	1
18	9	1
18	42	1
18	191	1
18	201	1
18	259	1
18	307	1
18	357	1
18	577	1
18	579	1
18	644	1
19	1	1
19	4	1
19	11	1
19	794	1
19	796	1
19	1	1
19	4	1
19	11	1
19	794	1
19	796	1
20	4	1
20	11	1
20	170	1
20	736	1
20	796	1
20	4	1
20	11	1
20	170	1
20	736	1
20	796	1
21	25	1
21	26	1
21	35	1
21	38	1
21	41	1
21	44	1
21	51	1
21	70	1
21	71	1
21	94	1
21	116	1
21	125	1
21	130	1
21	175	1
21	196	1
21	209	1
21	212	1
21	214	1
21	230	1
21	240	1
21	247	1
21	262	1
21	273	1
21	291	1
21	333	1
21	342	1
21	347	1
21	389	1
21	396	1
21	403	1
21	418	1
21	425	1
21	432	1
21	441	1
21	457	1
21	504	1
21	515	1
21	520	1
21	528	1
