0	16243	1
0	24199	1
0	16243	1
0	24199	1
1	5589	1
1	15054	1
1	5589	1
1	15054	1
2	10976	1
2	13086	1
2	17205	1
2	10976	1
2	13086	1
2	17205	1
3	9461	1
3	9584	1
3	12817	1
3	22526	1
3	9461	1
3	9584	1
3	12817	1
3	22526	1
4	16873	1
4	16873	1
5	5415	1
5	21408	1
5	24066	1
5	5415	1
5	21408	1
5	24066	1
6	14376	1
6	14741	1
6	14376	1
6	14741	1
7	1580	1
7	5823	1
7	6509	1
7	15893	1
7	20297	1
7	21078	1
7	1580	1
7	5823	1
7	6509	1
7	15893	1
7	20297	1
7	21078	1
8	4717	1
8	4717	1
9	833	1
9	2422	1
9	5571	1
9	5667	1
9	6412	1
9	7520	1
9	9247	1
9	11379	1
9	20278	1
9	22086	1
9	833	1
9	2422	1
9	5571	1
9	5667	1
9	6412	1
9	7520	1
9	9247	1
9	11379	1
9	20278	1
9	22086	1
10	5265	1
10	5767	1
10	19734	1
10	5265	1
10	5767	1
10	19734	1
11	1756	1
11	2045	1
11	8223	1
11	8989	1
11	9202	1
11	11456	1
11	13950	1
11	1756	1
11	2045	1
11	8223	1
11	8989	1
11	9202	1
11	11456	1
11	13950	1
12	20191	1
12	20191	1
13	11114	1
13	16383	1
13	18457	1
13	23573	1
13	11114	1
13	16383	1
13	18457	1
13	23573	1
14	8985	1
14	8985	1
15	2532	1
15	8504	1
15	15286	1
15	16785	1
15	17557	1
15	2532	1
15	8504	1
15	15286	1
15	16785	1
15	17557	1
16	3612	1
16	5949	1
16	16597	1
16	19808	1
16	22817	1
16	24024	1
16	3612	1
16	5949	1
16	16597	1
16	19808	1
16	22817	1
16	24024	1
17	998	1
17	8054	1
17	998	1
17	8054	1
18	5890	1
18	7719	1
18	8261	1
18	23041	1
18	23559	1
18	5890	1
18	7719	1
18	8261	1
18	23041	1
18	23559	1
19	9122	1
19	14897	1
19	19808	1
19	25945	1
19	9122	1
19	14897	1
19	19808	1
19	25945	1
20	24890	1
20	24890	1
21	1708	1
21	1708	1
22	5085	1
22	6685	1
22	10081	1
22	17963	1
22	5085	1
22	6685	1
22	10081	1
22	17963	1
23	318	1
23	775	1
23	1272	1
23	4126	1
23	5456	1
23	6311	1
23	6728	1
23	7854	1
23	11701	1
23	12009	1
23	16606	1
23	18094	1
23	18507	1
23	22794	1
23	318	1
23	775	1
23	1272	1
23	4126	1
23	5456	1
23	6311	1
23	6728	1
23	7854	1
23	11701	1
23	12009	1
23	16606	1
23	18094	1
23	18507	1
23	22794	1
24	3933	1
24	4437	1
24	4641	1
24	6776	1
24	7172	1
24	7833	1
24	10510	1
24	13809	1
24	23077	1
24	24720	1
24	25782	1
24	3933	1
24	4437	1
24	4641	1
24	6776	1
24	7172	1
24	7833	1
24	10510	1
24	13809	1
24	23077	1
24	24720	1
24	25782	1
25	16199	1
25	18663	1
25	19638	1
25	20551	1
25	16199	1
25	18663	1
25	19638	1
25	20551	1
26	3409	1
26	12275	1
26	22488	1
26	3409	1
26	12275	1
26	22488	1
27	8526	1
27	9863	1
27	13580	1
27	21866	1
27	8526	1
27	9863	1
27	13580	1
27	21866	1
28	2339	1
28	2417	1
28	8947	1
28	9719	1
28	13789	1
28	14568	1
28	15608	1
28	17493	1
28	17753	1
28	26119	1
28	2339	1
28	2417	1
28	8947	1
28	9719	1
28	13789	1
28	14568	1
28	15608	1
28	17493	1
28	17753	1
28	26119	1
29	7806	1
29	11224	1
29	11372	1
29	16460	1
29	23190	1
29	24527	1
29	7806	1
29	11224	1
29	11372	1
29	16460	1
29	23190	1
29	24527	1
30	11697	1
30	14683	1
30	23754	1
30	11697	1
30	14683	1
30	23754	1
31	10926	1
31	10926	1
32	8612	1
32	13167	1
32	17563	1
32	8612	1
32	13167	1
32	17563	1
33	16033	1
33	16033	1
34	18565	1
34	18565	1
35	1321	1
35	1538	1
35	2329	1
35	2862	1
35	3918	1
35	7509	1
35	10708	1
35	16028	1
35	19288	1
35	23667	1
35	1321	1
35	1538	1
35	2329	1
35	2862	1
35	3918	1
35	7509	1
35	10708	1
35	16028	1
35	19288	1
35	23667	1
36	10928	1
36	17777	1
36	19614	1
36	21600	1
36	21959	1
36	23746	1
36	23995	1
36	24914	1
36	10928	1
36	17777	1
36	19614	1
36	21600	1
36	21959	1
36	23746	1
36	23995	1
36	24914	1
37	14242	1
37	15088	1
37	21034	1
37	14242	1
37	15088	1
37	21034	1
38	874	1
38	9991	1
38	10572	1
38	14708	1
38	18538	1
38	25427	1
38	25613	1
38	26119	1
38	874	1
38	9991	1
38	10572	1
38	14708	1
38	18538	1
38	25427	1
38	25613	1
38	26119	1
39	3202	1
39	12537	1
39	18095	1
39	19909	1
39	3202	1
39	12537	1
39	18095	1
39	19909	1
40	4766	1
40	5304	1
40	18345	1
40	24102	1
40	4766	1
40	5304	1
40	18345	1
40	24102	1
41	5072	1
41	5072	1
42	13757	1
42	13757	1
43	10902	1
43	23832	1
43	24024	1
43	25163	1
43	10902	1
43	23832	1
43	24024	1
43	25163	1
44	2850	1
44	17372	1
44	19003	1
44	2850	1
44	17372	1
44	19003	1
45	5340	1
45	12472	1
45	13362	1
45	23288	1
45	24087	1
45	5340	1
45	12472	1
45	13362	1
45	23288	1
45	24087	1
46	20872	1
46	20872	1
47	8497	1
47	9950	1
47	10267	1
47	13755	1
47	13766	1
47	20026	1
47	8497	1
47	9950	1
47	10267	1
47	13755	1
47	13766	1
47	20026	1
48	7116	1
48	22809	1
48	7116	1
48	22809	1
49	1187	1
49	5388	1
49	10543	1
49	15463	1
49	18934	1
49	25324	1
49	1187	1
49	5388	1
49	10543	1
49	15463	1
49	18934	1
49	25324	1
50	3361	1
50	5690	1
50	3361	1
50	5690	1
51	6294	1
51	15941	1
51	6294	1
51	15941	1
52	16444	1
52	17497	1
52	19016	1
52	16444	1
52	17497	1
52	19016	1
53	9560	1
53	17175	1
53	9560	1
53	17175	1
54	1934	1
54	10010	1
54	20583	1
54	1934	1
54	10010	1
54	20583	1
55	6471	1
55	25577	1
55	6471	1
55	25577	1
56	3439	1
56	15413	1
56	24874	1
56	3439	1
56	15413	1
56	24874	1
57	7105	1
57	20245	1
57	24345	1
57	7105	1
57	20245	1
57	24345	1
58	14831	1
58	15446	1
58	17970	1
58	20553	1
58	24176	1
58	24769	1
58	14831	1
58	15446	1
58	17970	1
58	20553	1
58	24176	1
58	24769	1
59	11634	1
59	12861	1
59	11634	1
59	12861	1
60	384	1
60	10816	1
60	14053	1
60	25717	1
60	384	1
60	10816	1
60	14053	1
60	25717	1
61	14592	1
61	14592	1
62	3491	1
62	7245	1
62	22584	1
62	3491	1
62	7245	1
62	22584	1
63	8721	1
63	12124	1
63	24215	1
63	8721	1
63	12124	1
63	24215	1
64	4327	1
64	21336	1
64	4327	1
64	21336	1
65	5466	1
65	10796	1
65	23998	1
65	5466	1
65	10796	1
65	23998	1
66	6197	1
66	7785	1
66	8022	1
66	16060	1
66	16717	1
66	19281	1
66	6197	1
66	7785	1
66	8022	1
66	16060	1
66	16717	1
66	19281	1
67	3224	1
67	14597	1
67	15410	1
67	19060	1
67	22433	1
67	25552	1
67	3224	1
67	14597	1
67	15410	1
67	19060	1
67	22433	1
67	25552	1
68	2096	1
68	2810	1
68	21502	1
68	2096	1
68	2810	1
68	21502	1
69	89	1
69	3236	1
69	15716	1
69	89	1
69	3236	1
69	15716	1
70	2349	1
70	2701	1
70	2821	1
70	19276	1
70	20277	1
70	21719	1
70	26075	1
70	2349	1
70	2701	1
70	2821	1
70	19276	1
70	20277	1
70	21719	1
70	26075	1
71	939	1
71	1467	1
71	3741	1
71	3820	1
71	4700	1
71	6538	1
71	9996	1
71	10730	1
71	13549	1
71	14109	1
71	14916	1
71	17048	1
71	19927	1
71	20662	1
71	21019	1
71	21852	1
71	22852	1
71	24407	1
71	939	1
71	1467	1
71	3741	1
71	3820	1
71	4700	1
71	6538	1
