58	34	1
52	47	1
39	46	1
43	23	1
38	17	1
43	51	1
41	18	1
33	24	1
43	50	1
47	52	1
8	41	1
18	2	1
51	22	1
57	40	1
15	13	1
24	15	1
2	6	1
37	3	1
14	18	1
18	19	1
34	2	1
17	14	1
25	19	1
13	15	1
29	2	1
50	13	1
11	9	1
2	41	1
2	57	1
43	24	1
17	39	1
14	39	1
51	31	1
43	17	1
50	34	1
12	37	1
1	18	1
17	38	1
29	50	1
14	38	1
15	20	1
43	34	1
20	46	1
47	58	1
47	22	1
47	40	1
50	37	1
51	58	1
29	1	1
20	41	1
6	50	1
5	34	1
14	50	1
18	41	1
14	29	1
2	43	1
43	29	1
18	39	1
34	6	1
40	51	1
29	43	1
14	17	1
13	5	1
37	6	1
31	0	1
15	5	1
1	43	1
15	8	1
17	50	1
17	41	1
50	17	1
20	12	1
16	14	1
58	9	1
49	21	1
9	0	1
45	36	1
43	54	1
13	24	1
50	39	1
50	8	1
14	16	1
46	37	1
36	10	1
51	11	1
20	50	1
18	34	1
29	18	1
24	33	1
20	15	1
36	45	1
10	36	1
19	25	1
24	43	1
22	40	1
18	38	1
31	9	1
23	2	1
41	2	1
22	18	1
51	40	1
5	15	1
8	5	1
9	11	1
20	37	1
23	29	1
17	1	1
2	50	1
2	14	1
18	25	1
15	34	1
41	50	1
25	18	1
43	18	1
0	31	1
13	50	1
40	50	1
9	58	1
9	31	1
39	14	1
50	40	1
29	39	1
24	40	1
15	46	1
43	1	1
40	22	1
34	5	1
37	46	1
9	33	1
58	43	1
43	22	1
40	57	1
18	22	1
33	9	1
15	43	1
41	8	1
3	37	1
24	13	1
41	20	1
19	56	1
46	39	1
53	6	1
43	15	1
2	17	1
18	1	1
10	27	1
5	8	1
38	1	1
38	50	1
45	10	1
46	50	1
41	17	1
17	43	1
51	0	1
16	48	1
2	8	1
32	7	1
41	37	1
8	50	1
33	43	1
45	27	1
34	41	1
50	24	1
34	57	1
6	41	1
37	41	1
2	29	1
36	27	1
18	43	1
18	29	1
27	10	1
0	9	1
29	17	1
12	20	1
31	51	1
6	2	1
39	50	1
40	58	1
40	24	1
41	34	1
43	2	1
37	20	1
17	18	1
13	8	1
50	14	1
43	58	1
24	51	1
47	51	1
34	58	1
6	20	1
39	17	1
2	23	1
6	53	1
50	23	1
50	38	1
1	14	1
24	58	1
29	23	1
5	13	1
20	53	1
33	58	1
38	43	1
56	19	1
23	50	1
39	29	1
50	43	1
46	41	1
39	1	1
10	45	1
43	38	1
41	6	1
50	29	1
6	46	1
58	40	1
34	15	1
16	22	1
51	24	1
21	49	1
58	33	1
34	50	1
40	47	1
8	2	1
18	14	1
2	18	1
53	20	1
8	13	1
22	51	1
18	17	1
8	15	1
57	2	1
14	2	1
38	14	1
6	34	1
23	43	1
57	34	1
46	15	1
1	39	1
19	18	1
17	29	1
46	20	1
34	43	1
24	50	1
58	47	1
26	47	1
0	51	1
27	45	1
58	24	1
1	38	1
1	17	1
43	33	1
2	46	1
34	37	1
29	14	1
11	51	1
20	6	1
14	1	1
38	18	1
7	32	1
39	18	1
50	46	1
27	36	1
50	20	1
37	34	1
15	24	1
17	2	1
34	18	1
37	50	1
22	43	1
14	43	1
24	5	1
46	2	1
54	43	1
50	2	1
43	14	1
22	16	1
2	34	1
1	29	1
41	46	1
50	6	1
33	51	1
46	6	1
47	26	1
50	41	1
6	37	1
37	12	1
58	51	1
51	43	1
51	47	1
22	47	1
51	33	1
48	16	1
5	24	1
